Simulation,Final_Price,Return_%
1,90.27946613777095,0.4220980397897079
2,90.3369892642847,0.4860837200052176
3,90.85944240783964,1.0672329341931384
4,88.4420081840673,-1.621792898701558
5,90.7120204506132,0.9032485546309276
6,90.1537002501957,0.2822027254679555
7,90.02267124418552,0.1364529968693118
8,89.20067772079459,-0.777889075868096
9,89.56961437142823,-0.3675034800575925
10,89.79231834133026,-0.1197793756059483
11,89.53116172044211,-0.4102761730343623
12,88.91618166979484,-1.0943474195830565
13,89.26575158266978,-0.7055043574307305
14,89.20644203544384,-0.7714771574595807
15,89.0144719327563,-0.985014535310024
16,90.21049105330316,0.3453738079011711
17,88.7378033746804,-1.2927659903443929
18,88.876030892771,-1.1390090180522885
19,91.11475212396498,1.3512259443436825
20,89.3290689240642,-0.6350734993724174
21,91.12117921999044,1.3583751056623432
22,89.49097456510438,-0.454978236813821
23,90.52267623114714,0.692632070241534
24,89.298744952742,-0.6688042794861038
25,88.83211257142621,-1.1878614333412651
26,89.54294750178923,-0.397166293894079
27,89.67800716909207,-0.2469330710878047
28,90.22742829177784,0.3642138951922684
29,89.23786709259412,-0.7365215877707347
30,90.54792734015368,0.720720066911775
31,88.75966268682402,-1.2684508489165631
32,89.01659151852323,-0.9826568203301198
33,90.01722769255728,0.1303978782617117
34,90.7661685056459,0.9634799840332456
35,89.46312527957406,-0.4859563074815882
36,90.47519275285734,0.6398139631338524
37,90.13237966445638,0.2584868347679357
38,89.51359669935088,-0.4298145724684328
39,88.56186829996798,-1.488466852093462
40,90.97175541664764,1.192163978473452
41,89.43145122812719,-0.5211888452422895
42,88.56068524806838,-1.4897828163866789
43,89.8614701510519,-0.0428585639022265
44,90.67094045877832,0.857553346805687
45,90.69053018147588,0.879343917103307
46,89.11876721529684,-0.8690019852093035
47,89.89199090974232,-0.0089088879395851
48,89.58108323839777,-0.3547461196910331
49,88.81073923604876,-1.211635999945767
50,89.2855055869461,-0.6835310490032308
51,90.36313344590768,0.5151651233678384
52,89.34816364593497,-0.6138335417853519
53,89.79822601255168,-0.1132079949369582
54,90.25760341058398,0.3977790996484724
55,90.01701993449007,0.1301667791880528
56,88.84808245623212,-1.1700973790521527
57,89.75734197332386,-0.1586852354573357
58,90.47181645264229,0.6360583455420257
59,91.17786285263946,1.4214269773520116
60,90.15985806169176,0.2890523489341031
61,90.4251886690242,0.5841920678800925
62,89.72015810200902,-0.2000466051067659
63,89.19829334059294,-0.7805413341569138
64,91.47066199259008,1.7471212375862906
65,90.70630656577464,0.8968927316736746
66,90.89868413815834,1.1108833572395316
67,90.16428386278947,0.2939753757391359
68,89.4851197494401,-0.4614908237596258
69,91.14945695607656,1.3898297620428886
70,88.26453295022667,-1.8192069519169516
71,90.41522917849773,0.5731136579507445
72,90.96230347933952,1.181650143870417
73,89.04067296705581,-0.9558698920402596
74,89.83592394066267,-0.0712748157256269
75,88.71211053157059,-1.3213453486422893
76,90.86214059236724,1.0702342517989414
77,90.01595745321798,0.1289849312769446
78,90.5105325451822,0.6791240769546112
79,89.45581674568423,-0.4940859336104276
80,89.6732315294366,-0.2522452397813122
81,89.48389169737524,-0.4628568438540199
82,89.72284412819215,-0.1970588117996164
83,89.81954351090357,-0.0894955384832417
84,90.13391917146222,0.2601993008478518
85,88.0219433729411,-2.089050753124483
86,89.98812747567028,0.098028337786737
87,91.17910180104256,1.422805117956126
88,89.92241475341064,0.0249329848839036
89,91.74513449895906,2.052429920977814
90,90.9576844768015,1.1765122100127896
91,89.27088017409199,-0.6997995838798892
92,88.68596589429039,-1.3504272588538544
93,90.38182958108064,0.5359617142164982
94,90.56924383595032,0.7444314081761131
95,89.82626578349459,-0.082018038381996
96,89.65191345597435,-0.2759583359573455
97,89.41480956046706,-0.5397001552090575
98,90.63840424081184,0.8213617806583381
99,91.07312437087978,1.304921435906314
100,90.4391458033915,0.599717245151826
101,90.44173661054364,0.6025991218505261
102,90.76654078730562,0.9638940904400553
103,90.9157415437468,1.129857112065389
104,90.23173604799058,0.3690056151174354
105,89.84088340821955,-0.0657581666078439
106,90.54118146831314,0.713216316254878
107,90.05770257650265,0.1754199961097257
108,89.97564051956299,0.0841385089688331
109,88.79368472765037,-1.2306065320908042
110,91.35610266080874,1.619691502568119
111,90.59071985016932,0.768320189287321
112,90.87512336954607,1.084675605724214
113,90.12363990266827,0.248765186505319
114,89.77656255461858,-0.1373052785110421
115,90.7052176031275,0.8956814272830791
116,90.22038118511033,0.3563750668635226
117,90.16094904029826,0.2902658957711426
118,90.89907737841138,1.1113207768758302
119,90.18081614256616,0.3123650084161872
120,88.18288795623519,-1.910024520316812
121,89.86222532181345,-0.0420185519316475
122,88.68158491112435,-1.355300432564693
123,90.19171877037344,0.3244925143197124
124,89.66625830945395,-0.2600018804739202
125,89.6023771376785,-0.3310599135945535
126,89.89699445274366,-0.0033432116310905
127,89.47394438032504,-0.4739217126529131
128,88.97682205308914,-1.0268942679764947
129,90.21610706486574,0.3516207618083792
130,90.40465200616528,0.5613481714852868
131,90.1030576950132,0.2258706284907676
132,90.38876091321444,0.5436717610839097
133,90.34938204896716,0.4998687975162981
134,89.1522427786697,-0.8317655409680794
135,89.93197894007763,0.035571679730391
136,89.77977097519368,-0.1337364013418472
137,89.91555585395616,0.0173035082938356
138,91.10523951640356,1.3406446233632543
139,89.953349387949,0.0593430344260268
140,90.65246810040765,0.8370056734233877
141,89.91353738672001,0.015058272213574
142,89.73073361060636,-0.1882829692921482
143,90.33698364914508,0.4860774740212044
144,90.79602060894786,0.9966858831455512
145,89.68514176860735,-0.2389969203477796
146,90.5463392960759,0.7189536107629518
147,90.07157638381327,0.1908524847755953
148,89.54332186640278,-0.3967498705197196
149,90.55290968017212,0.7262621581447333
150,89.49465899396158,-0.4508798732351797
151,90.05763818096045,0.1753483659181835
152,88.9836381269504,-1.0193124283087984
153,89.99580559983252,0.1065690765656467
154,90.595406983442,0.7735339081668342
155,90.86161935457878,1.0696544544813928
156,90.27725596356892,0.4196395590310652
157,88.66882020708245,-1.3694992134789303
158,89.41661916421306,-0.5376872478164024
159,90.1376103699168,0.2643051945681962
160,90.76565611966296,0.9629100329954884
161,89.58186976999404,-0.3538712235883901
162,91.01742485684052,1.2429642456513113
163,90.99363760532457,1.2165045665456566
164,89.93976056767092,0.0442275502457291
165,89.79728890718545,-0.114250381328764
166,90.65823238705688,0.843417560686183
167,89.69511813284325,-0.2278997409975054
168,91.08273343457424,1.3156100495820149
169,89.56929962847296,-0.3678535834561112
170,90.93907247736796,1.155809207305858
171,90.76342110476416,0.96042392076102
172,89.98449639536476,0.0939893163122938
173,90.36637509107378,0.5187709578128719
174,90.0095973756547,0.1219103177471647
175,89.77321831758019,-0.1410252307228229
176,90.09582165134356,0.2178216366446767
177,89.43374405915861,-0.5186384214031063
178,90.6387065879606,0.8216980956180278
179,90.1577603268382,0.2867189397532916
180,89.47018771253153,-0.4781004309994208
181,90.45457247102664,0.6168770534222976
182,89.49989264334341,-0.4450582387726259
183,91.16914830818,1.4117333795105595
184,91.25239908649402,1.5043371373682062
185,89.71982043693882,-0.2004222058522666
186,90.11354386159776,0.2375348849808032
187,90.1817807098137,0.3134379419507099
188,89.26885257226789,-0.7020549807921209
189,89.92059237394676,0.0229058664591268
190,88.82896065050859,-1.191367463282997
191,88.39798443474126,-1.6707625864947104
192,89.66779264163614,-0.2582951705938437
193,89.77614084512061,-0.1377743658280285
194,90.90022448835454,1.1125967612397476
195,89.29122903232329,-0.6771645914090311
196,90.2694163695408,0.410919209722804
197,89.75903025338734,-0.1568072821053044
198,90.07576961432088,0.1955168123702833
199,89.7315117758623,-0.1874173794635193
200,89.77788066211089,-0.1358390855273828
201,90.8885434432982,1.099603385203764
202,90.15719218944298,0.2860869737964126
203,90.2376917491852,0.3756304217855361
204,89.69681000250085,-0.2260177947710253
205,90.25884613794354,0.3991614437636598
206,89.66708819239798,-0.2590787626273884
207,89.83779184721965,-0.0691970553730337
208,90.33382089414552,0.4825593928203853
209,89.47499655103994,-0.4727513336596989
210,89.50687719474827,-0.4372889936059349
211,89.79830087105327,-0.113124726303375
212,90.52309639399977,0.6930994371521239
213,90.3936664995289,0.5491284755605109
214,90.14099706833436,0.2680723785699128
215,89.22754392088338,-0.7480045373933574
216,89.137009534005,-0.8487101957675226
217,89.9204996311835,0.022802704319797
218,90.02139185162766,0.1350298683288646
219,89.10694810790916,-0.8821489344725739
220,91.0343038860092,1.2617395839924277
221,90.76317138933145,0.9601461505355297
222,90.17402997753996,0.304816437753023
223,88.81889950338574,-1.2025589506276628
224,90.10475939292444,0.2277635071462115
225,91.24045677927894,1.4910531471400863
226,89.36028735172677,-0.6003477733851362
227,90.55368587080775,0.7271255515103038
228,90.100220777319,0.2227149914560663
229,90.34637442495438,0.4965232758113135
230,89.88590307408944,-0.0156806739828304
231,90.262821430336,0.4035833485383581
232,89.01716820428094,-0.982015345627442
233,89.87369447582225,-0.0292608722778174
234,89.53415932070571,-0.4069418012172348
235,90.44108168978312,0.6018706226730951
236,90.26318650017676,0.4039894328996289
237,90.80394553725792,1.005501153790796
238,88.76153500979275,-1.2663681759813723
239,90.22892101475452,0.3658743211952318
240,89.89899332394704,-0.0011197731401187
241,89.73909622230534,-0.1789808428194334
242,89.51285937485444,-0.4306347331986234
243,89.9228884954318,0.0254599504246946
244,90.01813666677961,0.1314089730585156
245,88.95940799677645,-1.0462647421841569
246,89.63911075955015,-0.2901993775860469
247,89.88345584631621,-0.0184028405826429
248,89.63366569894752,-0.2962561746968645
249,90.73731846298836,0.9313887241249718
250,91.40396188696798,1.672927571710758
251,90.88739135550234,1.0983218637400882
252,89.8310902620976,-0.0766515438291456
253,88.82139748011303,-1.199780333578388
254,89.2947832438373,-0.6732110747082363
255,89.86038613938796,-0.0440643610812571
256,90.19713708349082,0.3305195589441713
257,90.2337399995944,0.371234704776847
258,90.5265292059082,0.696917915359509
259,90.3952468140013,0.5508863337055518
260,89.2780249917693,-0.6918520669974481
261,89.28850715597552,-0.6801922625411373
262,90.37785527510212,0.5315409066764352
263,89.89105502434535,-0.009949917302177
264,90.15715554901594,0.2860462169253994
265,91.23682129190809,1.4870092234794952
266,91.31161376014651,1.570204405057311
267,90.40733700808546,0.564334825456571
268,89.00763511344796,-0.9926194511146216
269,90.32800819649955,0.4760936557280839
270,88.8963918099257,-1.1163606118735292
271,90.10332800764512,0.226171309950069
272,90.49292097015864,0.6595338933911506
273,89.36526182549032,-0.5948144321576018
274,89.4064522041953,-0.5489964358228049
275,89.90657928798436,0.0073184515954965
276,90.3661961754462,0.5185719415419194
277,91.90599823890427,2.231366227924675
278,89.60292640419208,-0.3304489386072639
279,89.69794966009037,-0.2247501000107149
280,89.3665658018459,-0.5933639579022374
281,89.31819428749844,-0.6471698693009597
282,89.83931202268745,-0.067506092672474
283,90.57337538433772,0.7490271238461816
284,89.91964325808688,0.0218501202301146
285,89.96727072733991,0.0748283952612933
286,89.58396122305274,-0.3515448019435665
287,90.03662372845194,0.151973001615058
288,89.422124154586,-0.5315637880022298
289,89.53502278991722,-0.4059813237850774
290,88.617871931858,-1.4261713772436049
291,91.31464239032628,1.573573292910194
292,90.16614090163534,0.2960410474252935
293,90.7887937142628,0.9886470681454828
294,90.62415406046698,0.8055106345572549
295,89.94646971354337,0.0516904488802665
296,90.2807679162,0.4235460691879708
297,89.2252597303507,-0.7505453499992274
298,89.82378860429051,-0.0847735213676224
299,88.11170643403851,-1.989203076709116
300,90.612151358856,0.7921594648008953
301,89.75752959140158,-0.1584765390416322
302,89.05029844564143,-0.9451630193087592
303,90.72634006396244,0.9191769343297213
304,89.48168839282248,-0.4653076831785637
305,89.45233011900731,-0.4979642725168982
306,89.20197075918615,-0.7764507684247524
307,89.82767361890649,-0.0804520368114771
308,89.56247173587626,-0.375448569659341
309,91.15761218746016,1.3989012096330808
310,90.14685074859668,0.2745837025547111
311,90.06178460675555,0.1799606304288611
312,91.1743502161809,1.4175197065415928
313,89.28366957888561,-0.6855733271572837
314,90.80066575212348,1.0018528944643903
315,89.17991237434494,-0.8009873477809438
316,91.02977734896054,1.2567045038493108
317,89.93166499387424,0.035222462596474
318,88.94941497161528,-1.057380454265542
319,90.5696842291688,0.7449212782745367
320,89.98954619688791,0.0996064481511779
321,90.00399719028529,0.1156809680592703
322,90.41636347898012,0.5743753937487328
323,89.48875569524179,-0.4574463901648645
324,88.63467618882208,-1.4074792115438506
325,89.60675161941171,-0.3261939717333651
326,90.65167283655964,0.8361210640262745
327,89.46912303365244,-0.4792847234122009
328,90.71257306934798,0.9038632584515868
329,90.70650760619668,0.8971163583945216
330,90.2852365478726,0.4285167384567075
331,89.88296671518265,-0.0189469241572398
332,90.56039867863028,0.7345925235041965
333,90.21138622051308,0.3463695445084221
334,91.5570422855212,1.843206101803337
335,88.34050514131421,-1.7346995091054451
336,89.41901892261241,-0.5350178836347015
337,89.7466369293351,-0.1705929595827688
338,90.00277557144993,0.1143221039487486
339,89.51147856938867,-0.432170668088247
340,91.0615534735857,1.292050582409008
341,90.8048332591965,1.0064886086724063
342,91.19956945689944,1.445572254615595
343,90.3440605113437,0.4939494008272448
344,89.92003365045896,0.0222843720344335
345,90.72995224428932,0.92319493246865
346,89.5075251072473,-0.4365682900474994
347,89.94929547734895,0.0548336789198539
348,90.10234291158982,0.2250755412567404
349,90.75327664575688,0.9491397616872952
350,90.16567610787078,0.2955240354513621
351,89.53506307592042,-0.4059365117681716
352,89.47492252355686,-0.4728336779122911
353,90.08548712173416,0.206326053096947
354,89.54262098698601,-0.3975294916729665
355,89.89386593849297,-0.0068232052358627
356,91.54030441326312,1.8245877789356055
357,89.93672373530231,0.040849538712239
358,90.58082461843168,0.7573132574323376
359,89.64911220682563,-0.2790742971906241
360,89.73424953411825,-0.1843720421376609
361,90.3436490348662,0.49349169618042
362,87.57531811980083,-2.585853036929009
363,89.63487868927953,-0.2949069084766117
364,89.38205298417128,-0.5761368362944654
365,90.77580191576584,0.9741956793835906
366,89.71219160643774,-0.208908112972485
367,91.79632587658048,2.1093724989771707
368,90.24390897779882,0.382546137707251
369,89.06681689149475,-0.9267887747555648
370,89.4091408020521,-0.5460057819220385
371,90.24193960151923,0.3803555078078345
372,90.22822759353174,0.3651029961420865
373,90.42853889354043,0.5879186802452088
374,89.91582072271295,0.0175981342746887
375,90.26756242827084,0.4088569836160667
376,90.01063116623429,0.1230602516510397
377,89.44871628314762,-0.5019841121828558
378,89.69746905644432,-0.2252846980597178
379,90.79424010136496,0.9947053407841412
380,89.62340855351233,-0.3076656801865089
381,89.25944078559117,-0.7125241539586638
382,90.16854597537844,0.2987163241139535
383,90.479317573347,0.6444021950467005
384,89.44765495907507,-0.5031646728864729
385,89.91864135431175,0.0207356555191764
386,90.6488646805708,0.8329974199897554
387,90.48869052621971,0.6548281715458528
388,89.99501319578007,0.1056876482536921
389,90.54463643513202,0.7170594384115841
390,88.93318126110398,-1.0754379743003597
391,89.26616983129477,-0.705039119805596
392,89.82861440321213,-0.079405558162266
393,90.48766422416996,0.6536865674860305
394,88.86455500154918,-1.1517741918251698
395,89.54587516533176,-0.3939097159824704
396,89.5198555751759,-0.4228525303938928
397,90.7802910526505,0.9791891575645068
398,89.63904862732761,-0.2902684901806392
399,90.03912690738916,0.1547574053272024
400,89.16295132293726,-0.8198539233178478
401,90.101909057418,0.2245929448476161
402,90.48491081071174,0.6506238161420835
403,89.01301395058647,-0.986636317478906
404,90.174329147955,0.3051492190822989
405,89.65046551528226,-0.2775689485180668
406,91.28921707514434,1.5452915185142715
407,90.30353683250134,0.4488730061193892
408,90.11009909165884,0.2337031052934738
409,90.51481666549746,0.6838895055589069
410,90.24799824897966,0.3870948264512233
411,89.68926134303075,-0.2344145238812626
412,91.57285516186148,1.8607955081885013
413,90.3768358415253,0.5304069427422697
414,89.29183825054723,-0.6764869293134329
415,89.96535485662109,0.0726972821146656
416,89.63833372604253,-0.2910637085177681
417,90.24401643296868,0.38266566514869
418,91.02238286070498,1.2484792666351212
419,90.74588219156368,0.9409145623622474
420,89.73402559386261,-0.1846211414209057
421,89.48674993120908,-0.4596774958742268
422,90.91016083932196,1.123649431948782
423,90.03869415407024,0.1542760334485391
424,90.4177473143821,0.5759146989789675
425,89.10266393748503,-0.8869144188153195
426,89.60653049419341,-0.3264399397181294
427,89.24069167467296,-0.7333796722214087
428,90.04140166703156,0.1572877275100767
429,90.74214944573718,0.936762453545248
430,89.50126737317782,-0.4435290620936381
431,88.72962519769251,-1.301862961409891
432,91.54084386752294,1.8251878392913596
433,89.66368067694165,-0.262869102400838
434,89.64583138786993,-0.2827237064850643
435,89.91201162312207,0.0133610935729293
436,88.51238763797222,-1.5435065206093224
437,89.15131174403741,-0.8328011745968755
438,90.10217741794584,0.224891454889708
439,90.33292320476492,0.4815608506839869
440,89.8849663886234,-0.0167225932998984
441,90.56319783931065,0.7377061616358629
442,90.31282602227267,0.4592058089796085
443,89.39265695851066,-0.5643415366956056
444,90.48477343587902,0.6504710076518518
445,90.18219964142747,0.3139039392964047
446,90.50745737400004,0.6757034193548772
447,89.80225939080431,-0.1087214785269149
448,88.1407223812557,-1.9569272733529548
449,91.8210218504744,2.136842992741256
450,90.2647533381146,0.405732300461159
451,90.1277767660356,0.2533668142776455
452,90.2289672596413,0.3659257615587191
453,90.02097991331641,0.1345716499626296
454,91.57472189466016,1.8628719629145185
455,90.13620016737988,0.2627365599331068
456,90.95362840636332,1.1720004520170368
457,89.71514971774002,-0.2056176665850799
458,89.97230129261331,0.0804241297144646
459,90.34978591931784,0.5003180415103972
460,89.46758570759123,-0.4809947635247825
461,89.49863203649802,-0.446460471081182
462,88.28979713439247,-1.79110441113185
463,89.53047721160426,-0.4110375844224042
464,88.9693584550797,-1.0351963792216972
465,89.6856676470202,-0.2384119610453944
466,89.93650191963557,0.0406028027091979
467,90.30931099902986,0.4552958832367695
468,89.73256562777547,-0.1862451303943647
469,90.97343490270404,1.1940321498376223
470,90.77714381829782,0.9756883407094664
471,88.79732390243817,-1.22655850674287
472,89.20736691565553,-0.7704483696824013
473,89.39102922410467,-0.5661521422639991
474,94.13246311408156,4.707967868833764
475,90.24178923626182,0.3801882494569716
476,89.0335347574544,-0.9638100584489444
477,89.73226235465305,-0.1865824753581318
478,88.96665572105819,-1.038202757443623
479,90.833124786061,1.0379586051846346
480,89.53458326655606,-0.4064702263002788
481,89.66369136872679,-0.2628572094251589
482,89.88454814063414,-0.017187830217873
483,89.02797359184135,-0.969996004625874
484,88.96216690951613,-1.043195873730676
485,89.65052091555691,-0.2775073241858678
486,89.30932090538728,-0.6570401497360673
487,91.18106415372478,1.4249879351777202
488,90.20402929758056,0.3381860929705689
489,90.69195072502563,0.8809240545335136
490,90.71150011702626,0.9026697630992836
491,89.05209547294,-0.9431641012903332
492,89.80678742006097,-0.1036847385306283
493,90.5808716818098,0.7573656082422745
494,89.53442527788802,-0.4066459645294624
495,89.75079592631259,-0.1659667115544099
496,89.6965530131884,-0.2263036560751936
497,90.20633526651385,0.3407511307161588
498,90.3489430465262,0.4993804744451569
499,90.10514503166657,0.22819247126425
500,90.168655978375,0.2988386856228921
